"","athlete_full_name","discipline_title","event_title","slug_game","participant_type","medal_type","athletes","rank_equal","rank_position","country_name","country_code","country_3_letter_code","athlete_url.x","value_unit","value_type","athlete_url.y","games_participations","first_game","athlete_year_birth","athlete_medals","first_olympic_year","age","male_female","gold","silver","bronze"
"2145","Ferenc Donath","Gymnastics Artistic","horizontal bar men","montreal-1976","Athlete","","","","6","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-donath","19.200","POINTS","https://olympics.com/en/athletes/ferenc-donath",2,"Montreal 1976",1954,"


1

B

",1976,22,"male",0,0,0
"2146","Ferenc Donath","Gymnastics Artistic","rings men","montreal-1976","Athlete","","","","4","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-donath","19.200","POINTS","https://olympics.com/en/athletes/ferenc-donath",2,"Montreal 1976",1954,"


1

B

",1976,22,"male",0,0,0
"2147","Ferenc Donath","Gymnastics Artistic","individual all-round men","moscow-1980","Athlete","","","","12","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-donath","114.850","POINTS","https://olympics.com/en/athletes/ferenc-donath",2,"Montreal 1976",1954,"


1

B

",1976,22,"male",0,0,0
"2148","Ferenc Donath","Gymnastics Artistic","pommel horse men","moscow-1980","Athlete","","","","6","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-donath","19.400","POINTS","https://olympics.com/en/athletes/ferenc-donath",2,"Montreal 1976",1954,"


1

B

",1976,22,"male",0,0,0
"2149","Ferenc Pataki","Gymnastics Artistic","pommel horse men","helsinki-1952","Athlete","","","True","57","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-pataki","17.75","POINTS","https://olympics.com/en/athletes/ferenc-pataki",2,"London 1948",1917,"


1

G



2

B

",1948,31,"male",0,0,0
"2150","Ferenc Pataki","Gymnastics Artistic","individual all-round men","london-1948","Athlete","","","","19","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-pataki","221.30","POINTS","https://olympics.com/en/athletes/ferenc-pataki",2,"London 1948",1917,"


1

G



2

B

",1948,31,"male",0,0,0
"2151","Ferenc Pataki","Gymnastics Artistic","parallel bars men","helsinki-1952","Athlete","","","True","40","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-pataki","18.45","POINTS","https://olympics.com/en/athletes/ferenc-pataki",2,"London 1948",1917,"


1

G



2

B

",1948,31,"male",0,0,0
"2152","Ferenc Pataki","Gymnastics Artistic","floor exercises men","london-1948","Athlete","GOLD","","","1","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-pataki","38.70","POINTS","https://olympics.com/en/athletes/ferenc-pataki",2,"London 1948",1917,"


1

G



2

B

",1948,31,"male",1,0,0
"2153","Ferenc Pataki","Gymnastics Artistic","parallel bars men","london-1948","Athlete","","","True","18","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-pataki","38.00","POINTS","https://olympics.com/en/athletes/ferenc-pataki",2,"London 1948",1917,"


1

G



2

B

",1948,31,"male",0,0,0
"2154","Ferenc Pataki","Gymnastics Artistic","vault men","london-1948","Athlete","BRONZE","","True","3","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-pataki","38.50","POINTS","https://olympics.com/en/athletes/ferenc-pataki",2,"London 1948",1917,"


1

G



2

B

",1948,31,"male",0,0,1
"2155","Ferenc Pataki","Gymnastics Artistic","rings men","helsinki-1952","Athlete","","","True","32","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-pataki","18.60","POINTS","https://olympics.com/en/athletes/ferenc-pataki",2,"London 1948",1917,"


1

G



2

B

",1948,31,"male",0,0,0
"2156","Ferenc Pataki","Gymnastics Artistic","individual all-round men","helsinki-1952","Athlete","","","","23","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-pataki","110.90","POINTS","https://olympics.com/en/athletes/ferenc-pataki",2,"London 1948",1917,"


1

G



2

B

",1948,31,"male",0,0,0
"2157","Ferenc Pataki","Gymnastics Artistic","rings men","london-1948","Athlete","","","True","11","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-pataki","37.80","POINTS","https://olympics.com/en/athletes/ferenc-pataki",2,"London 1948",1917,"


1

G



2

B

",1948,31,"male",0,0,0
"2158","Ferenc Pataki","Gymnastics Artistic","horizontal bar men","london-1948","Athlete","","","True","68","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-pataki","33.10","POINTS","https://olympics.com/en/athletes/ferenc-pataki",2,"London 1948",1917,"


1

G



2

B

",1948,31,"male",0,0,0
"2159","Ferenc Pataki","Gymnastics Artistic","floor exercises men","helsinki-1952","Athlete","","","True","14","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-pataki","18.75","POINTS","https://olympics.com/en/athletes/ferenc-pataki",2,"London 1948",1917,"


1

G



2

B

",1948,31,"male",0,0,0
"2160","Ferenc Pataki","Gymnastics Artistic","pommel horse men","london-1948","Athlete","","","True","45","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-pataki","35.20","POINTS","https://olympics.com/en/athletes/ferenc-pataki",2,"London 1948",1917,"


1

G



2

B

",1948,31,"male",0,0,0
"2161","Ferenc Pataki","Gymnastics Artistic","vault men","helsinki-1952","Athlete","","","True","19","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-pataki","18.70","POINTS","https://olympics.com/en/athletes/ferenc-pataki",2,"London 1948",1917,"


1

G



2

B

",1948,31,"male",0,0,0
"2162","Ferenc Pataki","Gymnastics Artistic","horizontal bar men","helsinki-1952","Athlete","","","","31","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-pataki","18.65","POINTS","https://olympics.com/en/athletes/ferenc-pataki",2,"London 1948",1917,"


1

G



2

B

",1948,31,"male",0,0,0
"2163","Ferenc Varkoi","Gymnastics Artistic","vault men","london-1948","Athlete","","","True","10","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-varkoi","38.00","POINTS","https://olympics.com/en/athletes/ferenc-varkoi",1,"London 1948",1916,"


1

B

",1948,32,"male",0,0,0
"2164","Ferenc Varkoi","Gymnastics Artistic","floor exercises men","london-1948","Athlete","","","True","34","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-varkoi","36.30","POINTS","https://olympics.com/en/athletes/ferenc-varkoi",1,"London 1948",1916,"


1

B

",1948,32,"male",0,0,0
"2165","Ferenc Varkoi","Gymnastics Artistic","parallel bars men","london-1948","Athlete","","","","34","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-varkoi","36.60","POINTS","https://olympics.com/en/athletes/ferenc-varkoi",1,"London 1948",1916,"


1

B

",1948,32,"male",0,0,0
"2166","Ferenc Varkoi","Gymnastics Artistic","horizontal bar men","london-1948","Athlete","","","","55","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-varkoi","34.70","POINTS","https://olympics.com/en/athletes/ferenc-varkoi",1,"London 1948",1916,"


1

B

",1948,32,"male",0,0,0
"2167","Ferenc Varkoi","Gymnastics Artistic","rings men","london-1948","Athlete","","","True","29","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-varkoi","36.70","POINTS","https://olympics.com/en/athletes/ferenc-varkoi",1,"London 1948",1916,"


1

B

",1948,32,"male",0,0,0
"2168","Ferenc Varkoi","Gymnastics Artistic","individual all-round men","london-1948","Athlete","","","","29","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-varkoi","218.70","POINTS","https://olympics.com/en/athletes/ferenc-varkoi",1,"London 1948",1916,"


1

B

",1948,32,"male",0,0,0
"2169","Ferenc Varkoi","Gymnastics Artistic","pommel horse men","london-1948","Athlete","","","True","26","Hungary","HU","HUN","https://olympics.com/en/athletes/ferenc-varkoi","36.40","POINTS","https://olympics.com/en/athletes/ferenc-varkoi",1,"London 1948",1916,"


1

B

",1948,32,"male",0,0,0
"2170","Ferhat Arican","Artistic Gymnastics","Men's Parallel Bars","tokyo-2020","Athlete","BRONZE","","False","3","Turkey","TR","TUR","https://olympics.com/en/athletes/ferhat-arican","15.633","POINTS","https://olympics.com/en/athletes/ferhat-arican",2,"Rio 2016",1993,"


1

B

",2016,23,"male",0,0,1
"2172","Fernando Bertrand Garcia","Gymnastics Artistic","individual all-round men","moscow-1980","Athlete","","","","33","Spain","ES","ESP","https://olympics.com/en/athletes/fernando-bertrand-garcia","109.825","POINTS","https://olympics.com/en/athletes/fernando-bertrand-garcia",2,"Montreal 1976",1955,"",1976,21,"male",0,0,0
"2173","Fernando Lecuona Asencio","Gymnastics Artistic","parallel bars men","london-1948","Athlete","","","","75","Cuba","CU","CUB","https://olympics.com/en/athletes/fernando-lecuona-asencio","32.95","POINTS","https://olympics.com/en/athletes/fernando-lecuona-asencio",1,"London 1948",1926,"",1948,22,"male",0,0,0
"2174","Fernando Lecuona Asencio","Gymnastics Artistic","floor exercises men","london-1948","Athlete","","","","105","Cuba","CU","CUB","https://olympics.com/en/athletes/fernando-lecuona-asencio","25.30","POINTS","https://olympics.com/en/athletes/fernando-lecuona-asencio",1,"London 1948",1926,"",1948,22,"male",0,0,0
"2175","Fernando Lecuona Asencio","Gymnastics Artistic","horizontal bar men","london-1948","Athlete","","","","107","Cuba","CU","CUB","https://olympics.com/en/athletes/fernando-lecuona-asencio","17.30","POINTS","https://olympics.com/en/athletes/fernando-lecuona-asencio",1,"London 1948",1926,"",1948,22,"male",0,0,0
"2176","Fernando Lecuona Asencio","Gymnastics Artistic","pommel horse men","london-1948","Athlete","","","","79","Cuba","CU","CUB","https://olympics.com/en/athletes/fernando-lecuona-asencio","29.50","POINTS","https://olympics.com/en/athletes/fernando-lecuona-asencio",1,"London 1948",1926,"",1948,22,"male",0,0,0
"2177","Fernando Lecuona Asencio","Gymnastics Artistic","rings men","london-1948","Athlete","","","True","63","Cuba","CU","CUB","https://olympics.com/en/athletes/fernando-lecuona-asencio","33.90","POINTS","https://olympics.com/en/athletes/fernando-lecuona-asencio",1,"London 1948",1926,"",1948,22,"male",0,0,0
"2178","Fernando Lecuona Asencio","Gymnastics Artistic","individual all-round men","london-1948","Athlete","","","","97","Cuba","CU","CUB","https://olympics.com/en/athletes/fernando-lecuona-asencio","166.35","POINTS","https://olympics.com/en/athletes/fernando-lecuona-asencio",1,"London 1948",1926,"",1948,22,"male",0,0,0
"2179","Fernando Lecuona Asencio","Gymnastics Artistic","vault men","london-1948","Athlete","","","","105","Cuba","CU","CUB","https://olympics.com/en/athletes/fernando-lecuona-asencio","27.40","POINTS","https://olympics.com/en/athletes/fernando-lecuona-asencio",1,"London 1948",1926,"",1948,22,"male",0,0,0
"2180","Fernando Valles","Gymnastics Artistic","individual all-round men","mexico-city-1968","Athlete","","","","104","Mexico","MX","MEX","https://olympics.com/en/athletes/fernando-valles","99.05","POINTS","https://olympics.com/en/athletes/fernando-valles",1,"Mexico City 1968",1944,"",1968,24,"male",0,0,0
"2181","Filip Ude","Gymnastics Artistic","pommel horse men","beijing-2008","Athlete","SILVER","","","2","Croatia","HR","CRO","https://olympics.com/en/athletes/filip-ude","15,725","POINTS","https://olympics.com/en/athletes/filip-ude",3,"Beijing 2008",1986,"


1

S

",2008,22,"male",0,1,0
"2182","Filip Yanev","Gymnastics Artistic","vault men","athens-2004","Athlete","","","","5","Bulgaria","BG","BUL","https://olympics.com/en/athletes/filip-yanev","9.581","POINTS","https://olympics.com/en/athletes/filip-yanev",1,"Athens 2004",1982,"",2004,22,"male",0,0,0
"2183","Filip Yanev","Gymnastics Artistic","individual all-round men","athens-2004","Athlete","","","","46","Bulgaria","BG","BUL","https://olympics.com/en/athletes/filip-yanev","","","https://olympics.com/en/athletes/filip-yanev",1,"Athens 2004",1982,"",2004,22,"male",0,0,0
"2184","Filipe Bezugo","Gymnastics Artistic","individual all-round men","athens-2004","Athlete","","","","43","Portugal","PT","POR","https://olympics.com/en/athletes/filipe-bezugo","","","https://olympics.com/en/athletes/filipe-bezugo",1,"Athens 2004",1980,"",2004,24,"male",0,0,0
"2185","Finn Johannesson","Gymnastics Artistic","individual all-round men","mexico-city-1968","Athlete","","","True","71","Sweden","SE","SWE","https://olympics.com/en/athletes/finn-johannesson","106.40","POINTS","https://olympics.com/en/athletes/finn-johannesson",1,"Mexico City 1968",1943,"",1968,25,"male",0,0,0
"2186","Flavia Saraiva","Artistic Gymnastics","Women's Balance Beam","tokyo-2020","Athlete","","","False","7","Brazil","BR","BRA","https://olympics.com/en/athletes/flavia-saraiva","13.133","POINTS","https://olympics.com/en/athletes/flavia-saraiva",2,"Rio 2016",1999,"",2016,17,"female",0,0,0
"2187","Flavia Saraiva","Gymnastics Artistic","balance beam women","rio-2016","Athlete","","","","5","Brazil","BR","BRA","https://olympics.com/en/athletes/flavia-saraiva","14.533","POINTS","https://olympics.com/en/athletes/flavia-saraiva",2,"Rio 2016",1999,"",2016,17,"female",0,0,0
"2188","Flavius Koczi","Gymnastics Artistic","floor exercises men","london-2012","Athlete","","","","7","Romania","RO","ROU","https://olympics.com/en/athletes/flavius-koczi","15.100","POINTS","https://olympics.com/en/athletes/flavius-koczi",2,"Beijing 2008",1987,"",2008,21,"male",0,0,0
"2189","Flavius Koczi","Gymnastics Artistic","vault men","london-2012","Athlete","","","","7","Romania","RO","ROU","https://olympics.com/en/athletes/flavius-koczi","15.633","POINTS","https://olympics.com/en/athletes/flavius-koczi",2,"Beijing 2008",1987,"",2008,21,"male",0,0,0
"2190","Flavius Koczi","Gymnastics Artistic","individual all-round men","beijing-2008","Athlete","","","","18","Romania","RO","ROU","https://olympics.com/en/athletes/flavius-koczi","89,575","POINTS","https://olympics.com/en/athletes/flavius-koczi",2,"Beijing 2008",1987,"",2008,21,"male",0,0,0
"2191","Flavius Koczi","Gymnastics Artistic","vault men","beijing-2008","Athlete","","","","7","Romania","RO","ROU","https://olympics.com/en/athletes/flavius-koczi","15,925","POINTS","https://olympics.com/en/athletes/flavius-koczi",2,"Beijing 2008",1987,"",2008,21,"male",0,0,0
"2192","Florence Laborderie","Gymnastics Artistic","individual all-round women","los-angeles-1984","Athlete","","","","28","France","FR","FRA","https://olympics.com/en/athletes/florence-laborderie","74.175","POINTS","https://olympics.com/en/athletes/florence-laborderie",1,"Los Angeles 1984",1969,"",1984,15,"female",0,0,0
"2193","Florent Maree","Gymnastics Artistic","individual all-round men","athens-2004","Athlete","","","","57","France","FR","FRA","https://olympics.com/en/athletes/florent-maree","","","https://olympics.com/en/athletes/florent-maree",2,"Sydney 2000",1980,"",2000,20,"male",0,0,0
"2194","Fortunato O. Payao","Gymnastics Artistic","individual all-round men","tokyo-1964","Athlete","","","","129","Philippines","PH","PHI","https://olympics.com/en/athletes/fortunato-o-payao","19.00","POINTS","https://olympics.com/en/athletes/fortunato-o-payao",1,"Tokyo 1964",1940,"",1964,24,"male",0,0,0
"2195","Francesca Costa","Gymnastics Artistic","individual all-round women","rome-1960","Athlete","","","","72","Italy","IT","ITA","https://olympics.com/en/athletes/francesca-costa","69.798","POINTS","https://olympics.com/en/athletes/francesca-costa",1,"Rome 1960",1939,"",1960,21,"female",0,0,0
"2196","Francesca Jones","Gymnastics Rhythmic","individual all-round women","london-2012","Athlete","","","","24","Great Britain","GB","GBR","https://olympics.com/en/athletes/francesca-jones","","","https://olympics.com/en/athletes/francesca-jones",1,"London 2012",1990,"",2012,22,"female",0,0,0
"2197","Francesco Martino","Gymnastics Artistic","parallel bars men","paris-1924","Athlete","","","","15","Italy","IT","ITA","https://olympics.com/en/athletes/francesco-martino","20.89","POINTS","https://olympics.com/en/athletes/francesco-martino",1,"Paris 1924",1900,"


2

G

",1924,24,"male",0,0,0
"2198","Francesco Martino","Gymnastics Artistic","pommel horse men","paris-1924","Athlete","","","","28","Italy","IT","ITA","https://olympics.com/en/athletes/francesco-martino","17.290","POINTS","https://olympics.com/en/athletes/francesco-martino",1,"Paris 1924",1900,"


2

G

",1924,24,"male",0,0,0
"2199","Francesco Martino","Gymnastics Artistic","horizontal bar men","paris-1924","Athlete","","","","11","Italy","IT","ITA","https://olympics.com/en/athletes/francesco-martino","18.386","POINTS","https://olympics.com/en/athletes/francesco-martino",1,"Paris 1924",1900,"


2

G

",1924,24,"male",0,0,0
